S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
CONTIG	k105_86899	945	unaligned
CONTIG	k105_86902	816	unaligned
CONTIG	k105_86904	642	unaligned
CONTIG	k105_43460	3325	unaligned
CONTIG	k105_43462	591	unaligned
CONTIG	k105_32584	3384	unaligned
CONTIG	k105_43466	1124	unaligned
CONTIG	k105_32585	512	unaligned
CONTIG	k105_32586	574	unaligned
CONTIG	k105_32587	1122	unaligned
CONTIG	k105_141191	1196	unaligned
CONTIG	k105_32588	773	unaligned
CONTIG	k105_141193	525	unaligned
CONTIG	k105_32590	676	unaligned
CONTIG	k105_141194	1173	unaligned
CONTIG	k105_76032	626	unaligned
CONTIG	k105_141195	543	unaligned
CONTIG	k105_76033	675	unaligned
CONTIG	k105_141196	752	unaligned
CONTIG	k105_76034	585	unaligned
CONTIG	k105_76035	1133	unaligned
CONTIG	k105_76036	675	unaligned
CONTIG	k105_76040	745	unaligned
CONTIG	k105_130345	2792	unaligned
CONTIG	k105_54319	2347	unaligned
CONTIG	k105_54320	820	unaligned
CONTIG	k105_54321	693	unaligned
CONTIG	k105_21750	3328	unaligned
CONTIG	k105_10867	2450	unaligned
CONTIG	k105_10868	542	unaligned
CONTIG	k105_10870	961	unaligned
CONTIG	k105_10871	659	unaligned
CONTIG	k105_21751	3552	unaligned
CONTIG	k105_21753	503	unaligned
CONTIG	k105_10873	571	unaligned
CONTIG	k105_10874	671	unaligned
CONTIG	k105_97757	1300	unaligned
CONTIG	k105_152044	737	unaligned
CONTIG	k105_97758	503	unaligned
CONTIG	k105_152048	521	unaligned
CONTIG	k105_97759	1328	unaligned
CONTIG	k105_152049	817	unaligned
CONTIG	k105_152051	1081	unaligned
CONTIG	k105_152052	581	unaligned
CONTIG	k105_130346	999	unaligned
CONTIG	k105_162920	794	unaligned
CONTIG	k105_130347	533	unaligned
CONTIG	k105_162921	537	unaligned
CONTIG	k105_162922	610	unaligned
CONTIG	k105_162925	1262	unaligned
CONTIG	k105_162926	1046	unaligned
CONTIG	k105_27	513	unaligned
CONTIG	k105_65179	735	unaligned
CONTIG	k105_29	577	unaligned
CONTIG	k105_65182	955	unaligned
CONTIG	k105_65183	1180	unaligned
CONTIG	k105_33	1321	unaligned
CONTIG	k105_34	685	unaligned
CONTIG	k105_35	947	unaligned
CONTIG	k105_65184	2122	unaligned
CONTIG	k105_36	690	unaligned
CONTIG	k105_86905	5131	unaligned
CONTIG	k105_86908	607	unaligned
CONTIG	k105_86910	661	unaligned
CONTIG	k105_43467	861	unaligned
CONTIG	k105_43471	880	unaligned
CONTIG	k105_32595	559	unaligned
CONTIG	k105_32596	764	unaligned
CONTIG	k105_32597	798	unaligned
CONTIG	k105_43474	1235	unaligned
CONTIG	k105_43475	1477	unaligned
CONTIG	k105_32598	1927	unaligned
CONTIG	k105_141198	1278	unaligned
CONTIG	k105_76042	5903	unaligned
CONTIG	k105_54322	2923	unaligned
CONTIG	k105_54324	1337	unaligned
CONTIG	k105_54325	524	unaligned
CONTIG	k105_54326	967	unaligned
CONTIG	k105_10875	521	unaligned
CONTIG	k105_21758	755	unaligned
CONTIG	k105_21759	733	unaligned
CONTIG	k105_21761	796	unaligned
CONTIG	k105_10878	2277	unaligned
CONTIG	k105_21762	572	unaligned
CONTIG	k105_21763	817	unaligned
CONTIG	k105_10881	1588	unaligned
CONTIG	k105_21765	1531	unaligned
CONTIG	k105_97763	3004	unaligned
CONTIG	k105_97764	769	unaligned
CONTIG	k105_97765	640	unaligned
CONTIG	k105_97766	537	unaligned
CONTIG	k105_152055	3284	unaligned
CONTIG	k105_97767	981	unaligned
CONTIG	k105_152059	747	unaligned
CONTIG	k105_97768	1214	unaligned
CONTIG	k105_97769	571	unaligned
CONTIG	k105_152061	1016	unaligned
CONTIG	k105_152063	682	unaligned
CONTIG	k105_97770	1311	unaligned
CONTIG	k105_130348	6105	unaligned
CONTIG	k105_162927	2906	unaligned
CONTIG	k105_162930	627	unaligned
CONTIG	k105_130352	973	unaligned
CONTIG	k105_162931	796	unaligned
CONTIG	k105_162932	551	unaligned
CONTIG	k105_130354	573	unaligned
CONTIG	k105_162933	538	unaligned
CONTIG	k105_162934	809	unaligned
CONTIG	k105_162935	670	unaligned
CONTIG	k105_37	626	unaligned
CONTIG	k105_65186	1304	unaligned
CONTIG	k105_40	564	unaligned
CONTIG	k105_65187	629	unaligned
CONTIG	k105_41	588	unaligned
CONTIG	k105_65188	538	unaligned
CONTIG	k105_43	597	unaligned
CONTIG	k105_65189	792	unaligned
CONTIG	k105_44	1019	unaligned
CONTIG	k105_45	1053	unaligned
CONTIG	k105_49	615	unaligned
CONTIG	k105_65191	3108	unaligned
CONTIG	k105_10883	670	unaligned
CONTIG	k105_65192	700	unaligned
CONTIG	k105_10884	691	unaligned
CONTIG	k105_65194	1066	unaligned
CONTIG	k105_86911	861	unaligned
CONTIG	k105_152064	603	unaligned
CONTIG	k105_86912	721	unaligned
CONTIG	k105_152065	553	unaligned
CONTIG	k105_86913	550	unaligned
CONTIG	k105_152066	687	unaligned
CONTIG	k105_152069	564	unaligned
CONTIG	k105_86917	737	unaligned
CONTIG	k105_86918	734	unaligned
CONTIG	k105_152070	1211	unaligned
CONTIG	k105_86919	634	unaligned
CONTIG	k105_152072	576	unaligned
CONTIG	k105_152073	688	unaligned
CONTIG	k105_86921	663	unaligned
CONTIG	k105_152074	858	unaligned
CONTIG	k105_86922	1237	unaligned
CONTIG	k105_152075	1101	unaligned
CONTIG	k105_86923	896	unaligned
CONTIG	k105_10888	1116	unaligned
CONTIG	k105_10890	812	unaligned
CONTIG	k105_32599	714	unaligned
CONTIG	k105_32600	629	unaligned
CONTIG	k105_32601	1176	unaligned
CONTIG	k105_10894	2629	unaligned
CONTIG	k105_32602	744	unaligned
CONTIG	k105_10896	748	unaligned
CONTIG	k105_32603	1789	unaligned
CONTIG	k105_32604	730	unaligned
CONTIG	k105_32606	662	unaligned
CONTIG	k105_32607	1132	unaligned
CONTIG	k105_130357	4186	unaligned
CONTIG	k105_76043	683	unaligned
CONTIG	k105_43477	829	unaligned
CONTIG	k105_43478	2079	unaligned
CONTIG	k105_43480	596	unaligned
CONTIG	k105_43481	680	unaligned
CONTIG	k105_43485	630	unaligned
CONTIG	k105_43486	518	unaligned
CONTIG	k105_141199	7481	unaligned
CONTIG	k105_76046	5554	unaligned
CONTIG	k105_76047	624	unaligned
CONTIG	k105_141201	817	unaligned
CONTIG	k105_141202	784	unaligned
CONTIG	k105_141203	803	unaligned
CONTIG	k105_21768	954	unaligned
CONTIG	k105_141208	661	unaligned
CONTIG	k105_141209	503	unaligned
CONTIG	k105_21769	2020	unaligned
CONTIG	k105_141210	683	unaligned
CONTIG	k105_21771	615	unaligned
CONTIG	k105_54327	2330	unaligned
CONTIG	k105_51	545	unaligned
CONTIG	k105_54329	600	unaligned
CONTIG	k105_54331	796	unaligned
CONTIG	k105_53	1056	unaligned
CONTIG	k105_54332	712	unaligned
CONTIG	k105_55	670	unaligned
CONTIG	k105_56	673	unaligned
CONTIG	k105_54334	1172	unaligned
CONTIG	k105_57	583	unaligned
CONTIG	k105_54335	763	unaligned
CONTIG	k105_58	633	unaligned
CONTIG	k105_54337	586	unaligned
CONTIG	k105_97771	682	unaligned
CONTIG	k105_97775	924	unaligned
CONTIG	k105_108612	19947	unaligned
CONTIG	k105_108613	567	unaligned
CONTIG	k105_97778	3944	unaligned
CONTIG	k105_43487	636	unaligned
CONTIG	k105_43488	517	unaligned
CONTIG	k105_162937	942	unaligned
CONTIG	k105_43490	631	unaligned
CONTIG	k105_43491	1018	unaligned
CONTIG	k105_162941	1764	unaligned
CONTIG	k105_43493	1663	unaligned
CONTIG	k105_162942	752	unaligned
CONTIG	k105_43494	1469	unaligned
CONTIG	k105_130358	621	unaligned
CONTIG	k105_65195	601	unaligned
CONTIG	k105_130359	1187	unaligned
CONTIG	k105_130360	597	unaligned
CONTIG	k105_130366	905	unaligned
CONTIG	k105_65196	4525	unaligned
CONTIG	k105_130367	1063	unaligned
CONTIG	k105_65197	503	unaligned
CONTIG	k105_21772	529	unaligned
CONTIG	k105_152077	1101	unaligned
CONTIG	k105_21773	1037	unaligned
CONTIG	k105_152081	806	unaligned
CONTIG	k105_21776	831	unaligned
CONTIG	k105_152082	1704	unaligned
CONTIG	k105_21777	1954	unaligned
CONTIG	k105_152084	582	unaligned
CONTIG	k105_21779	588	unaligned
CONTIG	k105_152085	1278	unaligned
CONTIG	k105_32611	828	unaligned
CONTIG	k105_32613	833	unaligned
CONTIG	k105_141216	2816	unaligned
CONTIG	k105_32615	1523	unaligned
CONTIG	k105_32616	615	unaligned
CONTIG	k105_141218	798	unaligned
CONTIG	k105_76048	1285	unaligned
CONTIG	k105_76051	846	unaligned
CONTIG	k105_62	937	unaligned
CONTIG	k105_63	734	unaligned
CONTIG	k105_76052	1317	unaligned
CONTIG	k105_76053	1019	unaligned
CONTIG	k105_64	2142	unaligned
CONTIG	k105_65	1181	unaligned
CONTIG	k105_66	660	unaligned
CONTIG	k105_67	555	unaligned
CONTIG	k105_10897	2600	unaligned
CONTIG	k105_10898	546	unaligned
CONTIG	k105_97779	719	unaligned
CONTIG	k105_97780	559	unaligned
CONTIG	k105_10901	3601	unaligned
CONTIG	k105_108617	1407	unaligned
CONTIG	k105_108618	529	unaligned
CONTIG	k105_108622	811	unaligned
CONTIG	k105_108623	553	unaligned
CONTIG	k105_108624	507	unaligned
CONTIG	k105_54338	748	unaligned
CONTIG	k105_43495	555	unaligned
CONTIG	k105_43496	643	unaligned
CONTIG	k105_43497	534	unaligned
CONTIG	k105_43498	613	unaligned
CONTIG	k105_43501	1808	unaligned
CONTIG	k105_43504	522	unaligned
CONTIG	k105_162943	2825	unaligned
CONTIG	k105_43505	908	unaligned
CONTIG	k105_86930	2054	unaligned
CONTIG	k105_130369	1362	unaligned
CONTIG	k105_86932	671	unaligned
CONTIG	k105_86933	600	unaligned
CONTIG	k105_130374	605	unaligned
CONTIG	k105_86935	1095	unaligned
CONTIG	k105_86937	524	unaligned
CONTIG	k105_130375	1341	unaligned
CONTIG	k105_86938	708	unaligned
CONTIG	k105_130379	523	unaligned
CONTIG	k105_86941	714	unaligned
CONTIG	k105_162944	531	unaligned
CONTIG	k105_162945	704	unaligned
CONTIG	k105_32623	529	unaligned
CONTIG	k105_162947	931	unaligned
CONTIG	k105_32625	574	unaligned
CONTIG	k105_32626	590	unaligned
CONTIG	k105_162949	2113	unaligned
CONTIG	k105_162950	629	unaligned
CONTIG	k105_32629	2458	unaligned
CONTIG	k105_152088	811	unaligned
CONTIG	k105_152089	1641	unaligned
CONTIG	k105_65203	2238	unaligned
CONTIG	k105_152090	538	unaligned
CONTIG	k105_65205	514	unaligned
CONTIG	k105_65207	888	unaligned
CONTIG	k105_152094	1683	unaligned
CONTIG	k105_21780	1003	unaligned
CONTIG	k105_21781	1135	unaligned
CONTIG	k105_141222	1946	unaligned
CONTIG	k105_141223	685	unaligned
CONTIG	k105_21785	576	unaligned
CONTIG	k105_21786	556	unaligned
CONTIG	k105_141226	532	unaligned
CONTIG	k105_141227	1220	unaligned
CONTIG	k105_21788	1172	unaligned
CONTIG	k105_141228	536	unaligned
CONTIG	k105_21790	521	unaligned
CONTIG	k105_141229	818	unaligned
CONTIG	k105_21791	668	unaligned
CONTIG	k105_68	550	unaligned
CONTIG	k105_69	575	unaligned
CONTIG	k105_71	610	unaligned
CONTIG	k105_73	510	unaligned
CONTIG	k105_74	566	unaligned
CONTIG	k105_119470	36264	unaligned
CONTIG	k105_75	1442	unaligned
CONTIG	k105_119471	722	unaligned
CONTIG	k105_78	537	unaligned
CONTIG	k105_10902	970	unaligned
CONTIG	k105_76062	576	unaligned
CONTIG	k105_76063	1562	unaligned
CONTIG	k105_10903	3048	unaligned
CONTIG	k105_76065	1259	unaligned
CONTIG	k105_76066	692	unaligned
CONTIG	k105_10908	525	unaligned
CONTIG	k105_108627	1137	unaligned
CONTIG	k105_86943	596	unaligned
CONTIG	k105_86944	2837	unaligned
CONTIG	k105_86947	749	unaligned
CONTIG	k105_86949	539	unaligned
CONTIG	k105_97781	5296	unaligned
CONTIG	k105_97782	974	unaligned
CONTIG	k105_97784	520	unaligned
CONTIG	k105_97785	561	unaligned
CONTIG	k105_97788	813	unaligned
CONTIG	k105_43510	2865	unaligned
CONTIG	k105_43511	505	unaligned
CONTIG	k105_97789	707	unaligned
CONTIG	k105_130380	836	unaligned
CONTIG	k105_130383	679	unaligned
CONTIG	k105_130384	1096	unaligned
CONTIG	k105_130385	1135	unaligned
CONTIG	k105_130388	813	unaligned
CONTIG	k105_162951	1342	unaligned
CONTIG	k105_32632	1232	unaligned
CONTIG	k105_162952	1766	unaligned
CONTIG	k105_32634	1245	unaligned
CONTIG	k105_162954	945	unaligned
CONTIG	k105_32635	1039	unaligned
CONTIG	k105_162956	944	unaligned
CONTIG	k105_32636	659	unaligned
CONTIG	k105_32637	1060	unaligned
CONTIG	k105_65209	629	unaligned
CONTIG	k105_152095	687	unaligned
CONTIG	k105_65210	728	unaligned
CONTIG	k105_152096	1912	unaligned
CONTIG	k105_65212	1463	unaligned
CONTIG	k105_152099	504	unaligned
CONTIG	k105_152101	895	unaligned
CONTIG	k105_65217	1263	unaligned
CONTIG	k105_65219	555	unaligned
CONTIG	k105_141230	2076	unaligned
CONTIG	k105_141231	510	unaligned
CONTIG	k105_141232	502	unaligned
CONTIG	k105_21801	573	unaligned
CONTIG	k105_141234	722	unaligned
CONTIG	k105_141235	754	unaligned
CONTIG	k105_21803	1240	unaligned
CONTIG	k105_141236	1333	unaligned
CONTIG	k105_76070	806	unaligned
CONTIG	k105_80	514	unaligned
CONTIG	k105_81	524	unaligned
CONTIG	k105_76073	510	unaligned
CONTIG	k105_76074	520	unaligned
CONTIG	k105_82	1583	unaligned
CONTIG	k105_83	959	unaligned
CONTIG	k105_76081	553	unaligned
CONTIG	k105_85	589	unaligned
CONTIG	k105_76082	874	unaligned
CONTIG	k105_86	1456	unaligned
CONTIG	k105_10910	740	unaligned
CONTIG	k105_119473	1075	unaligned
CONTIG	k105_119474	669	unaligned
CONTIG	k105_10911	1325	unaligned
CONTIG	k105_119475	573	unaligned
CONTIG	k105_119476	759	unaligned
CONTIG	k105_10912	1379	unaligned
CONTIG	k105_119477	929	unaligned
CONTIG	k105_10916	1085	unaligned
CONTIG	k105_86950	736	unaligned
CONTIG	k105_97791	2068	unaligned
CONTIG	k105_97795	1213	unaligned
CONTIG	k105_97796	598	unaligned
CONTIG	k105_97797	895	unaligned
CONTIG	k105_97799	810	unaligned
CONTIG	k105_130389	2065	unaligned
CONTIG	k105_130392	921	unaligned
CONTIG	k105_130394	1471	unaligned
CONTIG	k105_32638	819	unaligned
CONTIG	k105_32640	636	unaligned
CONTIG	k105_162958	3046	unaligned
CONTIG	k105_32641	1285	unaligned
CONTIG	k105_32642	507	unaligned
CONTIG	k105_162960	889	unaligned
CONTIG	k105_162962	910	unaligned
CONTIG	k105_32644	1104	unaligned
CONTIG	k105_162964	996	unaligned
CONTIG	k105_162965	601	unaligned
CONTIG	k105_65220	851	unaligned
CONTIG	k105_152102	2976	unaligned
CONTIG	k105_152103	818	unaligned
CONTIG	k105_65221	1520	unaligned
CONTIG	k105_152104	719	unaligned
CONTIG	k105_152105	587	unaligned
CONTIG	k105_152106	647	unaligned
CONTIG	k105_152107	862	unaligned
CONTIG	k105_65225	1766	unaligned
CONTIG	k105_152110	521	unaligned
CONTIG	k105_141237	850	unaligned
CONTIG	k105_21806	1255	unaligned
CONTIG	k105_141238	1004	unaligned
CONTIG	k105_141240	778	unaligned
CONTIG	k105_141241	708	unaligned
CONTIG	k105_21810	2857	unaligned
CONTIG	k105_141246	730	unaligned
CONTIG	k105_141247	506	unaligned
CONTIG	k105_21812	929	unaligned
CONTIG	k105_141248	548	unaligned
CONTIG	k105_87	1484	unaligned
CONTIG	k105_91	604	unaligned
CONTIG	k105_92	684	unaligned
CONTIG	k105_10921	528	unaligned
CONTIG	k105_10922	656	unaligned
CONTIG	k105_119483	3101	unaligned
CONTIG	k105_10926	810	unaligned
CONTIG	k105_10927	827	unaligned
CONTIG	k105_119488	909	unaligned
CONTIG	k105_10929	1128	unaligned
CONTIG	k105_119490	605	unaligned
CONTIG	k105_10930	845	unaligned
CONTIG	k105_86958	4044	unaligned
CONTIG	k105_86960	1213	unaligned
CONTIG	k105_86962	874	unaligned
CONTIG	k105_86963	943	unaligned
CONTIG	k105_86966	620	unaligned
CONTIG	k105_97801	1505	unaligned
CONTIG	k105_97803	1668	unaligned
CONTIG	k105_97804	652	unaligned
CONTIG	k105_43514	12189	unaligned
CONTIG	k105_97807	1114	unaligned
CONTIG	k105_130399	4140	unaligned
CONTIG	k105_130400	637	unaligned
CONTIG	k105_130403	909	unaligned
CONTIG	k105_162967	691	unaligned
CONTIG	k105_162968	550	unaligned
CONTIG	k105_32649	2205	unaligned
CONTIG	k105_162970	913	unaligned
CONTIG	k105_32651	671	unaligned
CONTIG	k105_162971	1077	unaligned
CONTIG	k105_32654	510	unaligned
CONTIG	k105_162972	1773	unaligned
CONTIG	k105_162973	516	unaligned
2754490	2754573	683	600	Fluviicola_taffensis_DSM_16823_NC_015321.1	k105_32657	95.24		True
unknown
2754384	2754462	766	688	Fluviicola_taffensis_DSM_16823_NC_015321.1	k105_32657	96.2		True
unknown
2753798	2753871	1406	1333	Fluviicola_taffensis_DSM_16823_NC_015321.1	k105_32657	100.0		True
unknown
CONTIG	k105_32657	1435	mis_unaligned
CONTIG	k105_152111	625	unaligned
CONTIG	k105_152112	776	unaligned
CONTIG	k105_152114	587	unaligned
CONTIG	k105_65226	3207	unaligned
CONTIG	k105_65231	847	unaligned
CONTIG	k105_152118	2588	unaligned
CONTIG	k105_21813	1492	unaligned
CONTIG	k105_141249	623	unaligned
CONTIG	k105_141250	703	unaligned
CONTIG	k105_21815	1665	unaligned
CONTIG	k105_141255	974	unaligned
CONTIG	k105_21823	643	unaligned
CONTIG	k105_141257	1635	unaligned
CONTIG	k105_98	1079	unaligned
CONTIG	k105_100	1649	unaligned
CONTIG	k105_101	1454	unaligned
CONTIG	k105_102	522	unaligned
CONTIG	k105_104	774	unaligned
CONTIG	k105_105	617	unaligned
CONTIG	k105_10932	624	unaligned
CONTIG	k105_10933	669	unaligned
CONTIG	k105_10936	1036	unaligned
CONTIG	k105_119498	2610	unaligned
CONTIG	k105_10937	514	unaligned
CONTIG	k105_119499	519	unaligned
CONTIG	k105_10938	793	unaligned
CONTIG	k105_119500	550	unaligned
CONTIG	k105_10939	558	unaligned
CONTIG	k105_10940	520	unaligned
CONTIG	k105_119502	618	unaligned
CONTIG	k105_10942	675	unaligned
CONTIG	k105_97811	752	unaligned
CONTIG	k105_97814	548	unaligned
CONTIG	k105_97815	722	unaligned
CONTIG	k105_97816	520	unaligned
CONTIG	k105_97817	640	unaligned
CONTIG	k105_97818	1605	unaligned
CONTIG	k105_43516	555	unaligned
CONTIG	k105_54339	28549	unaligned
CONTIG	k105_130404	835	unaligned
CONTIG	k105_86971	982	unaligned
CONTIG	k105_130405	606	unaligned
CONTIG	k105_86972	566	unaligned
CONTIG	k105_130408	859	unaligned
CONTIG	k105_86973	1264	unaligned
CONTIG	k105_130409	1050	unaligned
CONTIG	k105_130411	609	unaligned
CONTIG	k105_130413	623	unaligned
CONTIG	k105_86982	564	unaligned
CONTIG	k105_32659	1001	unaligned
CONTIG	k105_32660	540	unaligned
CONTIG	k105_32663	1497	unaligned
CONTIG	k105_32664	700	unaligned
CONTIG	k105_32667	606	unaligned
CONTIG	k105_65232	608	unaligned
CONTIG	k105_152120	1290	unaligned
CONTIG	k105_152121	1365	unaligned
CONTIG	k105_152123	641	unaligned
CONTIG	k105_65234	3573	unaligned
CONTIG	k105_141258	983	unaligned
CONTIG	k105_65235	867	unaligned
CONTIG	k105_21824	562	unaligned
CONTIG	k105_21827	720	unaligned
CONTIG	k105_107	1770	unaligned
CONTIG	k105_21829	914	unaligned
CONTIG	k105_21838	638	unaligned
CONTIG	k105_76085	12586	unaligned
CONTIG	k105_76087	1336	unaligned
CONTIG	k105_141260	4168	unaligned
13926	13999	111	184	gamma_proteobacterium_SCGC_AB_629_P17_KB889772.1	k105_76090	98.65		True
CONTIG	k105_76090	525	correct
CONTIG	k105_141261	1282	unaligned
CONTIG	k105_76091	1058	unaligned
CONTIG	k105_76094	592	unaligned
CONTIG	k105_119503	677	unaligned
CONTIG	k105_10943	1371	unaligned
CONTIG	k105_119504	519	unaligned
CONTIG	k105_10945	914	unaligned
CONTIG	k105_119506	1345	unaligned
CONTIG	k105_119507	838	unaligned
CONTIG	k105_10947	1422	unaligned
CONTIG	k105_10948	947	unaligned
CONTIG	k105_119512	1238	unaligned
CONTIG	k105_97821	503	unaligned
CONTIG	k105_97824	1109	unaligned
CONTIG	k105_97826	547	unaligned
CONTIG	k105_97827	802	unaligned
CONTIG	k105_97828	711	unaligned
CONTIG	k105_97829	831	unaligned
CONTIG	k105_54340	744	unaligned
CONTIG	k105_54341	949	unaligned
CONTIG	k105_54342	585	unaligned
CONTIG	k105_54343	682	unaligned
CONTIG	k105_54344	701	unaligned
CONTIG	k105_54345	1001	unaligned
CONTIG	k105_54346	680	unaligned
CONTIG	k105_130416	1815	unaligned
CONTIG	k105_86983	2183	unaligned
CONTIG	k105_130419	578	unaligned
CONTIG	k105_86988	776	unaligned
CONTIG	k105_86989	1103	unaligned
CONTIG	k105_86990	505	unaligned
CONTIG	k105_152124	1349	unaligned
CONTIG	k105_152125	905	unaligned
CONTIG	k105_152128	718	unaligned
CONTIG	k105_152129	657	unaligned
CONTIG	k105_152130	1184	unaligned
CONTIG	k105_152132	657	unaligned
CONTIG	k105_152134	815	unaligned
CONTIG	k105_32668	756	unaligned
CONTIG	k105_32669	1085	unaligned
CONTIG	k105_32671	642	unaligned
CONTIG	k105_65240	3192	unaligned
CONTIG	k105_32672	1694	unaligned
CONTIG	k105_32673	687	unaligned
CONTIG	k105_32676	543	unaligned
CONTIG	k105_65244	1355	unaligned
CONTIG	k105_111	4061	unaligned
CONTIG	k105_113	2011	unaligned
CONTIG	k105_117	921	unaligned
CONTIG	k105_118	710	unaligned
CONTIG	k105_76100	543	unaligned
CONTIG	k105_76101	545	unaligned
CONTIG	k105_76102	941	unaligned
CONTIG	k105_76106	523	unaligned
CONTIG	k105_10951	1088	unaligned
